Distance mahalanobis,Phrase,Index phrase,Roman
10.105326,"- - « Ah ! mon Dieu , tous les goûts sont dans la nature , avait répondu M . de Charlus , et si vous avez , madame , du goût pour causer avec Mme Pipelet , Mme Gibout et Mme Joseph Prudhomme , je ne demande pas mieux , mais alors que ce soit un soir où je ne serai pas là .",31003,4laprison.txt
10.105468,Puis me souvenant de la tempe enflammée je me demandais si Albertine n ' apprécierait pas davantage une gentillesse qu ' elle saurait être désintéressée .,10674,1ombre3.txt
10.105649,"L ’ individu momentanément taré se trouvera , par le jeu d ’ équilibre du temps , pris entre deux couches sociales nouvelles qui n ’ auront pour lui que déférence et admiration , et au - dessus desquelles il se prélassera aisément .",40099,6retrouve2.txt
10.1057415,"Je dois dire que cela arrive chez la tante Madeleine ( Mme de Villeparisis ) qu ' on serve des choses en putréfaction , même des oeufs ( et comme Mme d ' Arpajon se récriait ) : Mais voyons , Phili , vous le savez aussi bien que moi .",18314,2guermantes3.txt
10.105757,"Or quand le pianiste eut joué , Swann fut plus aimable encore avec lui qu ’ avec les autres personnes qui se trouvaient là .",2383,0ducote.txt
10.105793,"Mais l ' erreur , la contre - vérité naïvement crue étaient pour l ' ambassadrice comme un milieu vital hors duquel elle ne pouvait se mouvoir .",18870,2guermantes3.txt
10.105805,"Voilà qui serait fort bien fait et ne serait pas pour nous déplaire , hein ! petit ami , puisque nous aimons les spectacles exotiques et que frapper cette créature extra - européenne , ce serait donner une correction méritée à un vieux chameau . »",15462,2guermantes2.txt
10.105843,"- - « Mais non , il n ’ y a absolument rien , et entre nous , je trouve qu ’ elle a bien tort et qu ’ elle se conduit comme une fameuse cruche , qu ’ elle est du reste . »",2611,0ducote.txt
10.105946,"Elle regarda la chambre , le pianola , les fauteuils de satin bleu .",32795,4laprison.txt
10.105996,"Depuis longtemps , je lui avais donc voué toutes les minutes de ma vie jusqu ' à ma mort ?",34342,5disparue1.txt
10.106029,"- - Oïl , oïl , oïl ! s ' écria M . d ' Argencourt .",14529,2guermantes2.txt
10.106167,"En somme comme mon collègue Boissier , déambulant du Palatin à Tibur , je prends dans la conversation du Baron une idée singulièrement plus vivante et plus savoureuse des écrivains du siècle d ' Auguste .",32342,4laprison.txt
10.106222,La valeur objective des arts est peu de chose en cela ;,39573,6retrouve2.txt
10.106381,"la mère d ' Andrée n ' était probablement pas mue par l ' espoir que le régent de la Banque et sa femme apprenant qu ' Albertine était choyée par elle et sa fille , concevraient d ' elles deux une bonne opinion ;",11429,1ombre3.txt
10.106771,"Car si je le trouvais Saint - Loup surtout , il restait Guermantes aussi et par là , parmi les nombreux mobiles qui excitaient son courage , il y en avait qui n ’ étaient pas les mêmes que ceux de ses amis de Doncières , ces jeunes gens épris de leur métier avec qui j ’ avais dîné chaque soir et dont tant se firent tuer à la bataille de la Marne ou ailleurs en entraînant leurs hommes .",37512,6retrouve1.txt
10.106873,Mais ça ne fait absolument rien .,13062,2guermantes1.txt
10.107119,elle ne répondit à son salut que par un signe de tête des plus secs .,20701,3sodome1.txt
10.107242,"ces chassés - croisés qu ' ils faisaient dans mon esprit , ils ne les avaient pas effectués moins aisément dans ces époques où un titre , étant toujours attaché à une terre , la suivait d ' une famille dans une autre , si bien que , par exemple , dans la belle construction féodale qu ' est le titre de duc de Nemours ou de duc de Chevreuse , je pouvais découvrir successivement , blottis comme dans la demeure hospitalière d ' un Bernard - l ' ermite , un Guise , un prince de Savoie , un Orléans , un Luynes .",18883,2guermantes3.txt
10.107299,"Mme Verdurin , pour porter ce jugement sur Elstir , n ' avait pas attendu leur brouille et qu ' elle n ' aimât plus sa peinture .",24912,3sodome2.txt
10.107415,"Grisé par la reconnaissance que m ' inspirait la gentillesse d ' Albertine si près de la souffrance atroce qu ' elle m ' avait causée , de même qu ' on promettrait volontiers une fortune au garçon de café qui vous verse un sixième verre d ' eau - de - vie , je lui dis que ma femme aurait une auto , un yacht ;",27824,3sodome2.txt
10.107428,C ' est toujours ce qui finit par arriver avec ces endroits - là .,20770,3sodome1.txt
10.1074505,"Pour ne faire allusion qu ' au plus vulgairement sensuel de tous , qui de nous , au réveil , n ' a ressenti quelque agacement d ' avoir éprouvé , en dormant , un plaisir que , si l ' on ne veut pas trop se fatiguer , on ne peut plus , une fois éveillé , renouveler indéfiniment ce jour - là ?",25740,3sodome2.txt
10.107701,pendant un an et demi ils ont eu une moitié de Combray et les Français l ’ autre moitié . »,37631,6retrouve1.txt
10.107967,Elle a passé comme une lettre à la poste .,38142,6retrouve1.txt
10.108198,Mais cela c ' est du passé .,12942,2guermantes1.txt
10.108338,"Mais , au - delà de l ’ apparence , dans le cœur de Mlle Vinteuil , le mal , au début du moins , ne fut sans doute pas sans mélange .",1909,0ducote.txt
10.108652,Saint - Loup m ' avait écrit : « Je ne veux pas profiter de ces heures où ta chère grand ' mère n ' est pas bien pour te faire ce qui est beaucoup plus que des reproches et où elle n ' est pour rien .,15782,2guermantes2.txt
10.108712,") « Ce qui m ' intéresse surtout chez M . de Charlus , ajouta - t - elle , c ' est qu ' on sent chez lui le don .",24690,3sodome2.txt
10.108813,Et cependant c ' était pour le goûter qu ' elle avait jadis décidé son mariage .,23003,3sodome1.txt
10.109064,"La ville semblait une masse informe et noire qui tout d ’ un coup passait des profondeurs de la nuit dans la lumière et dans le ciel où un à un les aviateurs s ’ élevaient à l ’ appel déchirant des sirènes , cependant que d ’ un mouvement plus lent , mais plus insidieux , plus alarmant , car ce regard faisait penser à l ’ objet invisible encore et peut - être déjà proche qu ’ il cherchait , les projecteurs se remuaient sans cesse , flairaient l ’ ennemi , le cernaient dans leurs lumières jusqu ’ au moment où les avions aiguillés bondiraient en chasse pour le saisir .",37661,6retrouve1.txt
10.109105,"Quand Jupien eut aidé le baron à descendre et que j ’ eus salué celui - ci , il me parla très vite , d ’ une voix si imperceptible que je ne pus distinguer ce qu ’ il me disait , ce qui lui arracha , quand pour la troisième fois je le fis répéter , un geste d ’ impatience qui m ’ étonna par l ’ impassibilité qu ’ avait d ’ abord montrée le visage et qui était due sans doute à un reste de paralysie .",39086,6retrouve1.txt
10.109121,Car il y a un rose ciel comme il y a un bleu ciel .,14255,2guermantes2.txt
10.109141,"Je venais d ' apercevoir , en retrait de la route en dos d ' âne que nous suivions , trois arbres qui devaient servir d ' entrée à une allée couverte et formaient un dessin que je ne voyais pas pour la première fois , je ne pouvais arriver à reconnaître le lieu dont ils étaient comme détachés mais je sentais qu ' il m ' avait été familier autrefois ;",8652,1ombre2.txt
10.109185,Car ce n ' était même pas un amour comme celui pour Gilberte mais créé par division entre plusieurs jeunes filles .,34681,5disparue1.txt
10.10943,"Ce sont des gens qui ont toujours été contre moi , ils ont tout fait pour me contrarier .",32541,4laprison.txt
10.109513,Que dirait - on d ' un jeune Berlinois qui ne connaîtrait pas la _ Walkyrie _ ?,19046,2guermantes3.txt
10.109577,"Affirmations auxquelles répondaient , avec une modestie coquettement consentante , ces « C ' est vrai ?",28125,4laprison.txt
10.109617,"Mais la gaieté , la gentillesse qu ' elle eut cette fois dissipèrent ma tristesse .",22456,3sodome1.txt
10.110031,"ils le tournent et le retournent comme un projectile tiré on ne sait d ' où ni on ne sait par qui , pour un peu comme un aérolithe .",32155,4laprison.txt
10.110497,et ces petites maisons au bord de l ’ eau . . . je serais bien malheureux !,4086,0ducote.txt
10.110514,"Or , je m ' étais trompé .",12469,2guermantes1.txt
10.110555,* * * * * Je résolus de laisser provisoirement de côté les objections qu ’ avaient pu faire naître en moi contre la littérature ces pages des Goncourt .,37230,6retrouve1.txt
10.110573,"Ce n ’ est pas la bonté de son cœur vertueux , laquelle était fort grande , qui a fait écrire à Choderlos de Laclos les _ Liaisons Dangereuses _ , ni son goût pour la bourgeoisie , petite ou grande , qui a fait choisir à Flaubert comme sujets ceux de _ Madame Bovary _ et de l ’ _ Éducation Sentimentale _ .",39377,6retrouve2.txt
10.110576,"Dans la confrontation de notre souvenir à la réalité nouvelle , c ' est cela qui marquera notre déception ou notre surprise , nous apparaîtra comme la retouche de la réalité en nous avertissant que nous nous étions mal rappelés .",11176,1ombre3.txt
10.110832,"« Mais remarque , maman , que c ' est beaucoup plus étonnant que tu ne dis .",36547,5disparue2.txt
10.110901,Tout à l ' heure elle ne se contenterait probablement pas d ' embrasser Mlle Vinteuil .,35108,5disparue1.txt
10.1109495,Huit jours avant les Rogations !,1218,0ducote.txt
10.111126,"Le portrait dit : « Ce que j ' ai aimé , ce qui m ' a fait souffrir , ce que j ' ai sans cesse vu , c ' est ceci . »",33816,5disparue1.txt
10.111237,"On disait pourtant : « C ' est là qu ' est la vie , le retour en arrière est une chose factice » , mais sans tirer de conclusion nette .",29694,4laprison.txt
10.111593,"Que de tels objets puissent exister , beaux en dehors même de l ' interprétation du peintre , cela contente en nous un matérialisme inné , combattu par la raison , et sert de contre - poids aux abstractions de l ' esthétique .",10216,1ombre3.txt
10.111754,"car si ses joues étaient roses et ses yeux bleus , c ' était comme le ciel encore empourpré du matin où partout pointe et brille l ' or .",10766,1ombre3.txt
10.111881,"Mais cela ne fait rien , nous nous verrons souvent , car je suis triste de mon autre amour et vous m ' aiderez à me consoler . »",27687,3sodome2.txt
10.111915,"Mais accueillie gentiment par les maîtres de maison , elle aimait mieux leur dire qu ' elle désirait depuis si longtemps les voir qu ' elle avait choisi cette occasion et sollicité la permission de sa tante .",11455,1ombre3.txt
10.112362,"Et certes , s ' il parlait comme il venait de le faire dans ce langage qui était un ambigu précieux des choses de l ' art et du monde , c ' est parce que ses colères de vieille femme et sa culture de mondain ne fournissaient à l ' éloquence véritable qui était la sienne que des thèmes insignifiants .",31543,4laprison.txt
10.112468,Ah ! vraiment on ne dirait pas à le voir . »,9471,1ombre3.txt
10.112586,"Les meilleures , entendant leur mari dire monts et merveilles de l ' esprit de la duchesse , estimaient que celle - ci était si supérieure au reste des femmes qu ' elle s ' ennuyait dans leur société car elles ne savent parler de rien .",14169,2guermantes2.txt
10.112729,"Ce sont des gens qui n ' avaient rien à faire , qui passaient toute leur journée à se promener , à discutailler .",26752,3sodome2.txt
10.112733,"Quand , dès le premier jour , M . de Charlus s ' était enquis de ce qu ' était Morel , certes il avait appris qu ' il était d ' une humble extraction , mais une demi - mondaine que nous aimons ne perd pas pour nous de son prestige parce qu ' elle est la fille de pauvres gens .",26868,3sodome2.txt
10.112749,"Adieu , mes petits enfants , dit - il en nous repoussant doucement , allez - vous - en avant qu ' Oriane ne redescende .",19780,2guermantes3.txt
10.113248,") , dans l ’ organisation de la vie spirituelle , est telle que le corps enferme l ’ esprit dans une forteresse ;",41100,6retrouve2.txt
10.113309,"Après tout qu ' importe , ce petit âne peut braire autant qu ' il lui plaît devant ma robe auguste d ' évêque .",19925,3sodome1.txt
10.113359,"Je n ' entendis pas la réponse de l ' Ambassadeur , car tout le monde , avec un peu de brouhaha , s ' était approché de Mme de Villeparisis pour la voir peindre .",14464,2guermantes2.txt
10.113391,"d ' ailleurs , les heures les plus cruelles seraient passées ;",7190,1ombre1.txt
10.113655,"Mais elle touchait jusqu ' aux larmes parce que , si loin qu ' on allât dans ses effets d ' art raffiné , on sentait qu ' elle était naturelle , que ces pommiers étaient là en pleine campagne comme des paysans , sur une grande route de France .",22373,3sodome1.txt
